smiles,0,1
CC(C)(C)c1ncc2c(n1)CCN(C(=O)C=Cc1ccsc1)C2,7g9y-a,7ga1-a
Nc1ncc2c(n1)CCN(C(=O)C=Cc1ccsc1)C2,7g9y-a,7ga1-a
O=C(C=Cc1cccs1)N1CCc2ncnc(-c3ccsc3)c2C1,7g9y-a,7ga1-a
Cc1ncnc2c1CN(CC(=O)NCCc1ccsc1)CC2,7g9y-a,7ga1-a
CCc1ncc2c(n1)CCN(C(=O)NCCSCc1ccsc1)C2,7g9y-a,7ga1-a
COCc1ncc2c(n1)CCN(C(=O)CCCc1ccsc1)C2,7g9y-a,7ga1-a
COCc1ncc2c(n1)CCN(C(C(=O)O)c1ccsc1)C2,7g9y-a,7ga1-a
COCc1ncc2c(n1)CCN(C(=O)c1ccsc1)C2,7g9y-a,7ga1-a
Cc1ncc2c(n1)CCN(C(=O)C(=O)N(C)Cc1ccsc1)C2,7g9y-a,7ga1-a
COc1ncnc2c1CN(C(=O)NC(C)Cc1ccsc1)CC2,7g9y-a,7ga1-a
